C:\conda\envs\gnn\lib\site-packages\requests\__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
C:\conda\envs\gnn\lib\site-packages\outdated\__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
Round    1/100  coverage=0.0668  prec@K=0.0317  accepted=22  loss=nan  (0.0s)
Round    2/100  coverage=0.0670  prec@K=0.0185  accepted=13  loss=nan  (0.0s)
Round    3/100  coverage=0.0673  prec@K=0.0225  accepted=17  loss=nan  (0.0s)
Round    4/100  coverage=0.0675  prec@K=0.0259  accepted=18  loss=nan  (0.0s)
Round    5/100  coverage=0.0676  prec@K=0.0182  accepted=13  loss=nan  (0.0s)
Round    6/100  coverage=0.0677  prec@K=0.0255  accepted=15  loss=nan  (0.0s)
Round    7/100  coverage=0.0679  prec@K=0.0238  accepted=17  loss=nan  (0.0s)
Round    8/100  coverage=0.0681  prec@K=0.0267  accepted=15  loss=nan  (0.0s)
Round    9/100  coverage=0.0681  prec@K=0.0152  accepted=9  loss=nan  (0.0s)
Round   10/100  coverage=0.0684  prec@K=0.0361  accepted=24  loss=nan  (0.0s)
Round   11/100  coverage=0.0686  prec@K=0.0256  accepted=14  loss=nan  (0.0s)
Round   12/100  coverage=0.0688  prec@K=0.0232  accepted=12  loss=nan  (0.0s)
Round   13/100  coverage=0.0688  prec@K=0.0218  accepted=13  loss=nan  (0.0s)
Round   14/100  coverage=0.0691  prec@K=0.0237  accepted=14  loss=nan  (0.0s)
Round   15/100  coverage=0.0691  prec@K=0.0274  accepted=14  loss=nan  (0.0s)
Round   16/100  coverage=0.0693  prec@K=0.0467  accepted=25  loss=nan  (0.0s)
Round   17/100  coverage=0.0694  prec@K=0.0081  accepted=4  loss=nan  (0.0s)
Round   18/100  coverage=0.0696  prec@K=0.0236  accepted=11  loss=nan  (0.0s)
Round   19/100  coverage=0.0696  prec@K=0.0203  accepted=11  loss=nan  (0.0s)
Round   20/100  coverage=0.0697  prec@K=0.0241  accepted=11  loss=nan  (0.0s)
Round   21/100  coverage=0.0697  prec@K=0.0109  accepted=5  loss=nan  (0.0s)
Round   22/100  coverage=0.0698  prec@K=0.0286  accepted=14  loss=nan  (0.0s)
Round   23/100  coverage=0.0699  prec@K=0.0175  accepted=8  loss=nan  (0.0s)
Round   24/100  coverage=0.0699  prec@K=0.0226  accepted=12  loss=nan  (0.0s)
Round   25/100  coverage=0.0699  prec@K=0.0216  accepted=10  loss=nan  (0.0s)
Round   26/100  coverage=0.0699  prec@K=0.0135  accepted=6  loss=nan  (0.0s)
Round   27/100  coverage=0.0699  prec@K=0.0248  accepted=10  loss=nan  (0.0s)
Round   28/100  coverage=0.0699  prec@K=0.0253  accepted=11  loss=nan  (0.0s)
Round   29/100  coverage=0.0699  prec@K=0.0175  accepted=9  loss=nan  (0.0s)
Round   30/100  coverage=0.0699  prec@K=0.0280  accepted=12  loss=nan  (0.0s)
Round   31/100  coverage=0.0699  prec@K=0.0301  accepted=12  loss=nan  (0.0s)
Round   32/100  coverage=0.0699  prec@K=0.0202  accepted=7  loss=nan  (0.0s)
Round   33/100  coverage=0.0699  prec@K=0.0272  accepted=11  loss=nan  (0.0s)
Round   34/100  coverage=0.0699  prec@K=0.0226  accepted=9  loss=nan  (0.0s)
Round   35/100  coverage=0.0699  prec@K=0.0368  accepted=13  loss=nan  (0.0s)
Round   36/100  coverage=0.0699  prec@K=0.0247  accepted=9  loss=nan  (0.0s)
Round   37/100  coverage=0.0699  prec@K=0.0219  accepted=9  loss=nan  (0.0s)
Round   38/100  coverage=0.0699  prec@K=0.0179  accepted=6  loss=nan  (0.0s)
Round   39/100  coverage=0.0699  prec@K=0.0162  accepted=6  loss=nan  (0.0s)
Round   40/100  coverage=0.0700  prec@K=0.0268  accepted=11  loss=nan  (0.0s)
Round   41/100  coverage=0.0700  prec@K=0.0167  accepted=6  loss=nan  (0.0s)
Round   42/100  coverage=0.0700  prec@K=0.0081  accepted=3  loss=nan  (0.0s)
Round   43/100  coverage=0.0700  prec@K=0.0257  accepted=9  loss=nan  (0.0s)
Round   44/100  coverage=0.0700  prec@K=0.0096  accepted=4  loss=nan  (0.0s)
Round   45/100  coverage=0.0701  prec@K=0.0400  accepted=17  loss=nan  (0.0s)
Round   46/100  coverage=0.0701  prec@K=0.0179  accepted=7  loss=nan  (0.0s)
Round   47/100  coverage=0.0701  prec@K=0.0356  accepted=13  loss=nan  (0.0s)
Round   48/100  coverage=0.0701  prec@K=0.0292  accepted=10  loss=nan  (0.0s)
Round   49/100  coverage=0.0701  prec@K=0.0184  accepted=7  loss=nan  (0.0s)
Round   50/100  coverage=0.0702  prec@K=0.0110  accepted=4  loss=nan  (0.0s)
Round   51/100  coverage=0.0702  prec@K=0.0288  accepted=10  loss=nan  (0.0s)
